timestamp,source_file,elapsed_seconds,interval_operations,throughput_ops_per_second,average_latency_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,marked_outlier
2026-08-30T05:47:54.749000+00:00,run_10_continuous.log,650,35986,3598.96,2.76792,1.819,3.277,31.871,False
2026-08-30T05:48:04.749000+00:00,run_10_continuous.log,660,36269,3626.9,2.7544,1.765,3.057,32.223,False
2026-08-30T05:48:14.749000+00:00,run_10_continuous.log,670,31203,3120.3,3.19563,1.798,3.531,43.039,False
2026-08-30T05:48:24.749000+00:00,run_10_continuous.log,680,43020,4301.37,2.3208699999999998,1.738,2.939,11.335,False
2026-08-30T05:48:34.750000+00:00,run_10_continuous.log,690,49593,4959.4,2.01045,1.727,2.741,5.439,False
2026-08-30T05:48:44.751000+00:00,run_10_continuous.log,700,43582,4357.9,2.2867800000000003,1.82,3.057,7.779,False
2026-08-30T05:48:54.750000+00:00,run_10_continuous.log,710,49212,4920.5,2.0255799999999997,1.737,2.889,5.763,False
2026-08-30T05:49:04.750000+00:00,run_10_continuous.log,720,49883,4988.6,1.9975399999999999,1.721,2.743,5.503,False
2026-08-30T05:49:14.751000+00:00,run_10_continuous.log,730,44143,4415.1,2.25689,1.797,2.983,9.551,False
2026-08-30T05:49:24.751000+00:00,run_10_continuous.log,740,48907,4889.5,2.03821,1.746,2.919,5.903,False
2026-08-30T05:49:34.749000+00:00,run_10_continuous.log,750,48727,4874.09,2.04567,1.738,2.849,5.927,False
2026-08-30T05:49:44.751000+00:00,run_10_continuous.log,760,43700,4369.76,2.2808,1.811,3.133,8.039,False
2026-08-30T05:49:54.749000+00:00,run_10_continuous.log,770,48730,4872.5,2.04557,1.735,2.943,6.003,False
2026-08-30T05:50:04.751000+00:00,run_10_continuous.log,780,48514,4850.41,2.0547,1.743,2.837,5.687,False
2026-08-30T05:50:14.749000+00:00,run_10_continuous.log,790,42727,4274.13,2.33188,1.827,3.159,7.507,False
2026-08-30T05:50:24.749000+00:00,run_10_continuous.log,800,47388,4738.8,2.10385,1.785,3.049,6.143,False
2026-08-30T05:50:34.750000+00:00,run_10_continuous.log,810,48557,4855.7,2.05335,1.76,2.847,5.847,False
2026-08-30T05:50:44.749000+00:00,run_10_continuous.log,820,43797,4379.8,2.27515,1.831,3.077,6.787,False
2026-08-30T05:50:54.749000+00:00,run_10_continuous.log,830,48475,4847.88,2.05694,1.757,2.963,5.999,False
2026-08-30T05:51:04.749000+00:00,run_10_continuous.log,840,49088,4907.71,2.03131,1.749,2.795,5.707,False
2026-08-30T05:51:14.750000+00:00,run_10_continuous.log,850,42861,4286.5,2.32435,1.849,3.213,8.099,False
2026-08-30T05:51:24.750000+00:00,run_10_continuous.log,860,48058,4805.4,2.07507,1.785,2.987,5.955,False
2026-08-30T05:51:34.749000+00:00,run_10_continuous.log,870,49004,4900.8,2.03384,1.74,2.763,5.471,False
2026-08-30T05:51:44.752000+00:00,run_10_continuous.log,880,43342,4333.0,2.29993,1.845,3.153,7.375,False
2026-08-30T05:51:54.749000+00:00,run_10_continuous.log,890,48910,4892.3,2.03736,1.748,2.897,5.743,False
2026-08-30T05:52:04.749000+00:00,run_10_continuous.log,900,49093,4908.5,2.03064,1.746,2.799,5.847,False
2026-08-30T05:52:14.749000+00:00,run_10_continuous.log,910,42427,4242.8,2.3456300000000003,1.846,3.193,8.239,False
2026-08-30T05:52:24.750000+00:00,run_10_continuous.log,920,48137,4814.3,2.07031,1.762,2.929,6.143,False
2026-08-30T05:52:34.749000+00:00,run_10_continuous.log,930,48725,4872.7,2.04559,1.746,2.815,5.791,False
2026-08-30T05:52:44.749000+00:00,run_10_continuous.log,940,43076,4307.7,2.3142300000000002,1.837,3.159,9.703,False
